"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HF","AF","HC","AC","HY","AY","HR","AR","season"
"D1","26/02/12","Bayern Munich","Schalke 04",2,0,"H",1,0,"H",23,12,9,14,10,3,1,2,0,0,"11/12"
"D1","25/02/12","Wolfsburg","Hoffenheim",1,2,"A",0,1,"A",13,14,24,19,6,1,2,1,0,0,"11/12"
"D1","25/02/12","Werder Bremen","Nurnberg",0,1,"A",0,0,"D",20,11,15,20,3,6,3,3,0,0,"11/12"
"D1","25/02/12","Stuttgart","Freiburg",4,1,"H",2,1,"H",17,10,11,13,5,7,0,0,0,0,"11/12"
"D1","25/02/12","Mainz","Kaiserslautern",4,0,"H",3,0,"H",11,6,11,17,6,4,1,3,0,0,"11/12"
"D1","25/02/12","FC Koln","Leverkusen",0,2,"A",0,1,"A",11,22,14,15,2,7,1,0,0,0,"11/12"
"D1","25/02/12","Augsburg","Hertha",3,0,"H",0,0,"D",11,7,21,23,4,8,0,4,0,0,"11/12"
"D1","24/02/12","M'gladbach","Hamburg",1,1,"D",1,0,"H",9,11,15,18,3,6,1,3,0,0,"11/12"
"D1","19/02/12","Schalke 04","Wolfsburg",4,0,"H",2,0,"H",13,13,12,23,6,4,1,1,0,0,"11/12"
"D1","19/02/12","Hannover","Stuttgart",4,2,"H",2,0,"H",21,11,11,18,10,5,0,0,0,0,"11/12"
"D1","18/02/12","Nurnberg","FC Koln",2,1,"H",1,0,"H",19,7,16,18,6,3,3,3,0,0,"11/12"
"D1","18/02/12","Leverkusen","Augsburg",4,1,"H",1,0,"H",12,6,9,21,5,6,0,4,0,0,"11/12"
"D1","18/02/12","Kaiserslautern","M'gladbach",1,2,"A",0,2,"A",14,8,18,18,2,0,3,1,0,0,"11/12"
"D1","18/02/12","Hertha","Dortmund",0,1,"A",0,0,"D",6,14,16,19,2,5,0,0,0,0,"11/12"
"D1","18/02/12","Hamburg","Werder Bremen",1,3,"A",0,2,"A",18,13,15,25,3,2,1,3,0,0,"11/12"
"D1","18/02/12","Freiburg","Bayern Munich",0,0,"D",0,0,"D",13,9,21,19,6,10,2,1,0,0,"11/12"
"D1","17/02/12","Hoffenheim","Mainz",1,1,"D",1,1,"D",16,7,20,15,6,4,1,1,0,0,"11/12"
"D1","12/02/12","FC Koln","Hamburg",0,1,"A",0,0,"D",10,19,18,17,5,6,3,1,0,0,"11/12"
"D1","12/02/12","Augsburg","Nurnberg",0,0,"D",0,0,"D",9,12,23,23,6,3,2,4,0,0,"11/12"
"D1","11/02/12","Werder Bremen","Hoffenheim",1,1,"D",0,1,"A",14,11,24,28,9,5,3,4,0,0,"11/12"
"D1","11/02/12","Stuttgart","Hertha",5,0,"H",4,0,"H",19,4,18,14,4,3,1,1,0,1,"11/12"
"D1","11/02/12","M'gladbach","Schalke 04",3,0,"H",3,0,"H",10,10,10,9,2,1,1,3,0,0,"11/12"
"D1","11/02/12","Mainz","Hannover",1,1,"D",1,0,"H",13,15,16,12,7,7,3,3,0,0,"11/12"
"D1","11/02/12","Dortmund","Leverkusen",1,0,"H",1,0,"H",14,3,14,14,3,4,0,0,0,0,"11/12"
"D1","11/02/12","Bayern Munich","Kaiserslautern",2,0,"H",2,0,"H",18,5,12,25,6,1,1,2,0,0,"11/12"
"D1","10/02/12","Wolfsburg","Freiburg",3,2,"H",2,2,"D",15,8,24,11,5,3,2,1,0,0,"11/12"
"D1","05/02/12","Kaiserslautern","FC Koln",0,1,"A",0,0,"D",6,18,14,13,3,9,2,0,1,0,"11/12"
"D1","05/02/12","Freiburg","Werder Bremen",2,2,"D",1,1,"D",18,8,20,19,7,1,2,2,0,0,"11/12"
"D1","04/02/12","Wolfsburg","M'gladbach",0,0,"D",0,0,"D",11,5,16,8,8,3,1,1,0,0,"11/12"
"D1","04/02/12","Schalke 04","Mainz",1,1,"D",0,1,"A",10,15,19,18,13,2,2,2,0,0,"11/12"
"D1","04/02/12","Leverkusen","Stuttgart",2,2,"D",1,1,"D",13,14,19,29,3,3,1,6,1,1,"11/12"
"D1","04/02/12","Hoffenheim","Augsburg",2,2,"D",1,1,"D",13,11,21,16,3,7,4,2,0,0,"11/12"
"D1","04/02/12","Hertha","Hannover",0,1,"A",0,0,"D",15,9,16,24,4,1,0,2,1,0,"11/12"
"D1","04/02/12","Hamburg","Bayern Munich",1,1,"D",1,0,"H",13,22,18,16,5,10,2,2,0,0,"11/12"
"D1","03/02/12","Nurnberg","Dortmund",0,2,"A",0,0,"D",12,11,19,19,7,1,1,0,0,0,"11/12"
"D1","29/01/12","Stuttgart","M'gladbach",0,3,"A",0,1,"A",14,18,11,14,6,1,0,1,0,0,"11/12"
"D1","29/01/12","Mainz","Freiburg",3,1,"H",3,0,"H",18,5,18,19,4,3,2,2,0,1,"11/12"
"D1","28/01/12","Werder Bremen","Leverkusen",1,1,"D",1,0,"H",16,13,18,16,4,6,3,2,0,0,"11/12"
"D1","28/01/12","Hertha","Hamburg",1,2,"A",0,2,"A",18,13,19,30,6,7,3,1,0,0,"11/12"
"D1","28/01/12","FC Koln","Schalke 04",1,4,"A",1,0,"H",8,14,12,22,4,1,1,2,1,0,"11/12"
"D1","28/01/12","Dortmund","Hoffenheim",3,1,"H",2,0,"H",18,8,13,23,6,2,1,4,0,0,"11/12"
"D1","28/01/12","Bayern Munich","Wolfsburg",2,0,"H",0,0,"D",9,8,15,20,4,4,1,2,0,0,"11/12"
"D1","28/01/12","Augsburg","Kaiserslautern",2,2,"D",1,1,"D",15,15,13,17,3,4,2,4,0,0,"11/12"
"D1","27/01/12","Hannover","Nurnberg",1,0,"H",1,0,"H",13,10,21,17,8,1,3,2,0,0,"11/12"
"D1","22/01/12","Leverkusen","Mainz",3,2,"H",2,0,"H",9,17,16,14,5,6,1,0,0,0,"11/12"
"D1","22/01/12","Hamburg","Dortmund",1,5,"A",0,2,"A",9,22,19,9,8,5,1,0,0,0,"11/12"
"D1","21/01/12","Wolfsburg","FC Koln",1,0,"H",0,0,"D",18,10,14,11,15,1,1,2,0,0,"11/12"
"D1","21/01/12","Schalke 04","Stuttgart",3,1,"H",1,0,"H",14,13,9,10,8,6,1,1,0,0,"11/12"
"D1","21/01/12","Nurnberg","Hertha",2,0,"H",1,0,"H",10,12,16,18,4,5,1,2,0,0,"11/12"
"D1","21/01/12","Kaiserslautern","Werder Bremen",0,0,"D",0,0,"D",19,14,22,16,4,2,2,3,0,0,"11/12"
"D1","21/01/12","Hoffenheim","Hannover",0,0,"D",0,0,"D",10,9,14,22,0,4,1,1,0,0,"11/12"
"D1","21/01/12","Freiburg","Augsburg",1,0,"H",0,0,"D",15,4,13,25,5,2,1,3,0,0,"11/12"
"D1","20/01/12","M'gladbach","Bayern Munich",3,1,"H",2,0,"H",9,17,11,13,4,8,1,0,0,0,"11/12"
"D1","18/12/11","M'gladbach","Mainz",1,0,"H",1,0,"H",6,12,16,20,5,4,3,3,0,0,"11/12"
"D1","18/12/11","Kaiserslautern","Hannover",1,1,"D",0,1,"A",19,8,13,11,6,0,1,2,1,0,"11/12"
"D1","17/12/11","Wolfsburg","Stuttgart",1,0,"H",0,0,"D",19,12,26,16,6,7,3,2,0,0,"11/12"
"D1","17/12/11","Schalke 04","Werder Bremen",5,0,"H",2,0,"H",15,10,13,10,4,4,2,2,0,0,"11/12"
"D1","17/12/11","Leverkusen","Nurnberg",0,3,"A",0,2,"A",13,11,17,16,6,3,0,1,0,0,"11/12"
"D1","17/12/11","Hoffenheim","Hertha",1,1,"D",1,0,"H",16,9,19,9,5,4,4,1,1,1,"11/12"
"D1","17/12/11","Hamburg","Augsburg",1,1,"D",0,0,"D",23,11,11,18,8,0,1,0,0,0,"11/12"
"D1","17/12/11","Freiburg","Dortmund",1,4,"A",1,2,"A",14,11,14,11,3,3,1,1,0,0,"11/12"
"D1","16/12/11","Bayern Munich","FC Koln",3,0,"H",0,0,"D",17,4,15,17,10,3,0,4,1,0,"11/12"
"D1","13/12/11","FC Koln","Mainz",1,1,"D",0,0,"D",12,12,11,27,4,7,2,4,0,0,"11/12"
"D1","11/12/11","Stuttgart","Bayern Munich",1,2,"A",1,1,"D",6,18,16,10,3,6,3,4,1,0,"11/12"
"D1","11/12/11","Dortmund","Kaiserslautern",1,1,"D",1,0,"H",23,12,12,25,9,4,1,2,0,0,"11/12"
"D1","10/12/11","Werder Bremen","Wolfsburg",4,1,"H",2,0,"H",20,17,17,19,2,7,1,3,0,0,"11/12"
"D1","10/12/11","Nurnberg","Hoffenheim",0,2,"A",0,1,"A",8,15,19,14,4,10,3,3,1,1,"11/12"
"D1","10/12/11","Mainz","Hamburg",0,0,"D",0,0,"D",12,8,16,11,4,5,1,0,0,0,"11/12"
"D1","10/12/11","Hannover","Leverkusen",0,0,"D",0,0,"D",17,12,22,18,9,3,0,2,0,0,"11/12"
"D1","10/12/11","FC Koln","Freiburg",4,0,"H",1,0,"H",14,11,9,12,4,2,1,2,0,0,"11/12"
"D1","10/12/11","Augsburg","M'gladbach",1,0,"H",0,0,"D",11,13,22,22,5,4,3,2,0,0,"11/12"
"D1","09/12/11","Hertha","Schalke 04",1,2,"A",1,2,"A",15,11,13,16,11,3,0,1,0,0,"11/12"
"D1","04/12/11","Schalke 04","Augsburg",3,1,"H",1,0,"H",19,11,11,13,8,2,1,2,0,0,"11/12"
"D1","04/12/11","Hamburg","Nurnberg",2,0,"H",1,0,"H",7,16,17,17,0,3,3,1,0,0,"11/12"
"D1","03/12/11","Wolfsburg","Mainz",2,2,"D",2,0,"H",6,11,15,18,6,3,2,1,1,0,"11/12"
"D1","03/12/11","Stuttgart","FC Koln",2,2,"D",2,1,"H",18,10,12,20,8,2,3,4,0,0,"11/12"
"D1","03/12/11","M'gladbach","Dortmund",1,1,"D",0,1,"A",13,11,9,18,3,10,0,2,0,0,"11/12"
"D1","03/12/11","Kaiserslautern","Hertha",1,1,"D",1,1,"D",21,6,18,16,5,0,3,1,0,0,"11/12"
"D1","03/12/11","Freiburg","Hannover",1,1,"D",0,1,"A",15,12,12,20,5,4,1,2,0,0,"11/12"
"D1","03/12/11","Bayern Munich","Werder Bremen",4,1,"H",1,0,"H",14,7,23,21,8,4,1,2,0,1,"11/12"
"D1","02/12/11","Leverkusen","Hoffenheim",2,0,"H",1,0,"H",12,6,12,28,4,7,2,2,0,0,"11/12"
"D1","27/11/11","Werder Bremen","Stuttgart",2,0,"H",0,0,"D",14,14,19,21,4,5,1,4,0,0,"11/12"
"D1","27/11/11","Mainz","Bayern Munich",3,2,"H",1,0,"H",17,13,18,20,3,2,3,2,0,0,"11/12"
"D1","26/11/11","Nurnberg","Kaiserslautern",1,0,"H",1,0,"H",13,6,21,25,6,1,4,1,0,0,"11/12"
"D1","26/11/11","Hoffenheim","Freiburg",1,1,"D",1,0,"H",15,14,19,18,4,1,2,3,0,0,"11/12"
"D1","26/11/11","Hertha","Leverkusen",3,3,"D",2,1,"H",10,18,18,14,1,5,1,2,0,0,"11/12"
"D1","26/11/11","Hannover","Hamburg",1,1,"D",0,0,"D",11,18,14,21,4,8,2,2,0,0,"11/12"
"D1","26/11/11","Dortmund","Schalke 04",2,0,"H",1,0,"H",16,3,24,24,3,2,1,4,0,0,"11/12"
"D1","26/11/11","Augsburg","Wolfsburg",2,0,"H",0,0,"D",14,7,16,27,7,4,3,3,0,0,"11/12"
"D1","25/11/11","FC Koln","M'gladbach",0,3,"A",0,2,"A",5,15,14,10,6,2,1,1,0,0,"11/12"
"D1","20/11/11","Stuttgart","Augsburg",2,1,"H",1,0,"H",11,15,24,18,5,4,2,3,0,0,"11/12"
"D1","20/11/11","Hamburg","Hoffenheim",2,0,"H",1,0,"H",18,19,17,15,6,3,0,3,0,0,"11/12"
"D1","19/11/11","Wolfsburg","Hannover",4,1,"H",2,1,"H",14,7,18,12,9,8,1,2,0,1,"11/12"
"D1","19/11/11","Schalke 04","Nurnberg",4,0,"H",2,0,"H",11,14,13,16,4,8,2,3,0,0,"11/12"
"D1","19/11/11","M'gladbach","Werder Bremen",5,0,"H",3,0,"H",16,10,11,10,6,4,0,0,0,1,"11/12"
"D1","19/11/11","Freiburg","Hertha",2,2,"D",0,2,"A",13,14,19,19,6,4,2,5,0,0,"11/12"
"D1","19/11/11","Bayern Munich","Dortmund",0,1,"A",0,0,"D",16,8,15,25,3,3,2,1,0,0,"11/12"
"D1","18/11/11","Kaiserslautern","Leverkusen",0,2,"A",0,0,"D",13,14,12,16,8,2,1,1,0,0,"11/12"
"D1","06/11/11","Hannover","Schalke 04",2,2,"D",1,1,"D",16,13,14,17,2,5,2,4,0,0,"11/12"
"D1","06/11/11","Augsburg","Bayern Munich",1,2,"A",0,2,"A",10,14,17,15,1,3,1,2,0,1,"11/12"
"D1","05/11/11","Werder Bremen","FC Koln",3,2,"H",0,2,"A",29,5,13,14,10,4,3,3,0,1,"11/12"
"D1","05/11/11","Nurnberg","Freiburg",1,2,"A",1,1,"D",12,10,14,20,5,2,4,1,0,0,"11/12"
"D1","05/11/11","Leverkusen","Hamburg",2,2,"D",2,1,"H",15,14,18,17,5,4,2,1,0,0,"11/12"
"D1","05/11/11","Hoffenheim","Kaiserslautern",1,1,"D",1,0,"H",11,19,23,21,4,3,5,1,0,0,"11/12"
"D1","05/11/11","Hertha","M'gladbach",1,2,"A",1,1,"D",11,12,18,14,5,4,0,2,0,0,"11/12"
"D1","05/11/11","Dortmund","Wolfsburg",5,1,"H",2,0,"H",21,6,12,18,8,6,1,4,0,0,"11/12"
"D1","04/11/11","Mainz","Stuttgart",3,1,"H",0,0,"D",15,18,18,16,4,6,2,3,1,1,"11/12"
"D1","30/10/11","Hamburg","Kaiserslautern",1,1,"D",0,1,"A",16,11,18,23,4,3,2,2,1,0,"11/12"
"D1","30/10/11","FC Koln","Augsburg",3,0,"H",2,0,"H",5,15,17,13,1,2,1,2,0,1,"11/12"
"D1","29/10/11","Wolfsburg","Hertha",2,3,"A",1,2,"A",17,12,24,13,6,7,3,2,0,0,"11/12"
"D1","29/10/11","Stuttgart","Dortmund",1,1,"D",1,1,"D",12,15,18,13,6,7,3,2,0,0,"11/12"
"D1","29/10/11","Schalke 04","Hoffenheim",3,1,"H",1,0,"H",16,11,20,20,5,4,1,2,0,0,"11/12"
"D1","29/10/11","M'gladbach","Hannover",2,1,"H",1,1,"D",18,14,14,16,5,5,0,3,0,0,"11/12"
"D1","29/10/11","Mainz","Werder Bremen",1,3,"A",1,1,"D",16,13,23,20,10,0,2,4,0,0,"11/12"
"D1","29/10/11","Bayern Munich","Nurnberg",4,0,"H",3,0,"H",13,4,14,14,7,3,1,2,0,0,"11/12"
"D1","28/10/11","Freiburg","Leverkusen",0,1,"A",0,1,"A",21,11,21,13,6,2,1,0,0,0,"11/12"
"D1","23/10/11","Leverkusen","Schalke 04",0,1,"A",0,0,"D",13,18,14,21,3,3,1,3,0,0,"11/12"
"D1","23/10/11","Hannover","Bayern Munich",2,1,"H",1,0,"H",12,19,19,13,2,5,4,1,1,1,"11/12"
"D1","22/10/11","Nurnberg","Stuttgart",2,2,"D",1,0,"H",17,13,14,14,4,4,1,2,0,0,"11/12"
"D1","22/10/11","Kaiserslautern","Freiburg",1,0,"H",0,0,"D",12,9,18,15,6,4,0,4,0,0,"11/12"
"D1","22/10/11","Hoffenheim","M'gladbach",1,0,"H",0,0,"D",14,7,18,15,8,2,1,3,0,0,"11/12"
"D1","22/10/11","Hertha","Mainz",0,0,"D",0,0,"D",8,13,10,21,3,3,1,3,0,0,"11/12"
"D1","22/10/11","Hamburg","Wolfsburg",1,1,"D",0,1,"A",19,8,23,24,8,4,2,1,0,0,"11/12"
"D1","22/10/11","Dortmund","FC Koln",5,0,"H",3,0,"H",24,2,13,10,2,3,2,2,0,0,"11/12"
"D1","21/10/11","Augsburg","Werder Bremen",1,1,"D",0,0,"D",10,22,16,11,4,7,3,2,0,0,"11/12"
"D1","16/10/11","Freiburg","Hamburg",1,2,"A",0,1,"A",18,11,16,22,7,2,1,3,0,0,"11/12"
"D1","16/10/11","FC Koln","Hannover",2,0,"H",1,0,"H",10,12,22,17,1,5,3,4,0,0,"11/12"
"D1","15/10/11","Wolfsburg","Nurnberg",2,1,"H",1,0,"H",12,12,20,24,1,3,2,2,0,0,"11/12"
"D1","15/10/11","Stuttgart","Hoffenheim",2,0,"H",0,0,"D",14,15,22,26,3,3,3,1,0,0,"11/12"
"D1","15/10/11","Schalke 04","Kaiserslautern",1,2,"A",0,1,"A",14,14,14,21,4,5,3,3,1,1,"11/12"
"D1","15/10/11","M'gladbach","Leverkusen",2,2,"D",0,1,"A",23,7,6,20,4,3,2,4,0,1,"11/12"
"D1","15/10/11","Mainz","Augsburg",0,1,"A",0,0,"D",18,10,19,18,9,4,3,2,0,0,"11/12"
"D1","15/10/11","Bayern Munich","Hertha",4,0,"H",3,0,"H",19,3,8,13,3,2,0,1,0,0,"11/12"
"D1","14/10/11","Werder Bremen","Dortmund",0,2,"A",0,1,"A",24,9,16,19,11,3,1,1,0,1,"11/12"
"D1","02/10/11","Hannover","Werder Bremen",3,2,"H",2,1,"H",13,17,22,12,3,1,5,3,0,1,"11/12"
"D1","02/10/11","Hamburg","Schalke 04",1,2,"A",1,1,"D",17,9,18,16,5,5,3,1,0,0,"11/12"
"D1","01/10/11","Nurnberg","Mainz",3,3,"D",2,2,"D",9,16,14,19,2,4,2,0,0,0,"11/12"
"D1","01/10/11","Leverkusen","Wolfsburg",3,1,"H",1,0,"H",20,7,17,20,6,4,1,2,0,0,"11/12"
"D1","01/10/11","Hoffenheim","Bayern Munich",0,0,"D",0,0,"D",17,5,19,26,6,2,1,4,0,0,"11/12"
"D1","01/10/11","Hertha","FC Koln",3,0,"H",3,0,"H",10,4,15,19,3,5,2,2,0,0,"11/12"
"D1","01/10/11","Freiburg","M'gladbach",1,0,"H",1,0,"H",8,19,23,17,5,7,2,2,0,0,"11/12"
"D1","01/10/11","Dortmund","Augsburg",4,0,"H",2,0,"H",19,8,12,14,3,3,2,2,0,0,"11/12"
"D1","30/09/11","Kaiserslautern","Stuttgart",0,2,"A",0,0,"D",22,11,16,16,9,4,2,1,0,0,"11/12"
"D1","25/09/11","Werder Bremen","Hertha",2,1,"H",1,1,"D",23,8,22,17,8,3,2,4,0,2,"11/12"
"D1","25/09/11","FC Koln","Hoffenheim",2,0,"H",1,0,"H",9,16,12,18,4,6,1,2,0,0,"11/12"
"D1","24/09/11","Wolfsburg","Kaiserslautern",1,0,"H",0,0,"D",6,11,13,19,4,5,1,2,1,0,"11/12"
"D1","24/09/11","Schalke 04","Freiburg",4,2,"H",1,1,"D",16,14,19,17,7,1,1,1,0,0,"11/12"
"D1","24/09/11","M'gladbach","Nurnberg",1,0,"H",0,0,"D",21,7,13,18,9,4,1,1,0,0,"11/12"
"D1","24/09/11","Mainz","Dortmund",1,2,"A",1,0,"H",9,20,12,9,3,10,1,0,0,0,"11/12"
"D1","24/09/11","Bayern Munich","Leverkusen",3,0,"H",2,0,"H",12,4,10,13,4,1,1,4,0,0,"11/12"
"D1","24/09/11","Augsburg","Hannover",0,0,"D",0,0,"D",13,11,21,17,2,2,1,2,0,0,"11/12"
"D1","23/09/11","Stuttgart","Hamburg",1,2,"A",1,0,"H",17,16,20,16,3,7,1,1,0,0,"11/12"
"D1","18/09/11","Schalke 04","Bayern Munich",0,2,"A",0,1,"A",7,19,16,18,2,5,1,1,0,0,"11/12"
"D1","18/09/11","Hannover","Dortmund",2,1,"H",0,0,"D",14,13,13,8,7,3,1,0,1,0,"11/12"
"D1","17/09/11","Nurnberg","Werder Bremen",1,1,"D",0,1,"A",21,2,17,11,13,0,1,1,0,1,"11/12"
"D1","17/09/11","Leverkusen","FC Koln",1,4,"A",0,1,"A",15,8,15,13,5,0,1,4,1,0,"11/12"
"D1","17/09/11","Kaiserslautern","Mainz",3,1,"H",1,1,"D",15,11,13,20,6,3,0,2,0,0,"11/12"
"D1","17/09/11","Hoffenheim","Wolfsburg",3,1,"H",2,0,"H",14,10,15,15,4,6,3,1,0,1,"11/12"
"D1","17/09/11","Hertha","Augsburg",2,2,"D",0,1,"A",17,7,13,20,3,2,2,4,0,1,"11/12"
"D1","17/09/11","Hamburg","M'gladbach",0,1,"A",0,0,"D",5,12,22,15,2,8,2,3,0,0,"11/12"
"D1","16/09/11","Freiburg","Stuttgart",1,2,"A",0,1,"A",18,12,20,21,6,5,3,4,0,0,"11/12"
"D1","11/09/11","Wolfsburg","Schalke 04",2,1,"H",1,1,"D",12,6,17,19,9,3,1,3,0,0,"11/12"
"D1","11/09/11","FC Koln","Nurnberg",1,2,"A",1,2,"A",10,13,24,18,2,5,3,1,1,1,"11/12"
"D1","10/09/11","Werder Bremen","Hamburg",2,0,"H",0,0,"D",22,8,13,15,11,6,3,5,0,0,"11/12"
"D1","10/09/11","Stuttgart","Hannover",3,0,"H",1,0,"H",17,9,8,13,9,4,0,1,0,0,"11/12"
"D1","10/09/11","M'gladbach","Kaiserslautern",1,0,"H",0,0,"D",19,5,21,19,4,3,2,4,0,0,"11/12"
"D1","10/09/11","Mainz","Hoffenheim",0,4,"A",0,2,"A",13,9,18,24,7,4,0,0,0,0,"11/12"
"D1","10/09/11","Dortmund","Hertha",1,2,"A",0,0,"D",25,11,13,7,4,1,1,3,0,0,"11/12"
"D1","10/09/11","Bayern Munich","Freiburg",7,0,"H",3,0,"H",25,3,8,8,12,0,0,0,0,0,"11/12"
"D1","09/09/11","Augsburg","Leverkusen",1,4,"A",1,2,"A",17,17,14,9,4,2,1,3,0,0,"11/12"
"D1","28/08/11","Schalke 04","M'gladbach",1,0,"H",0,0,"D",22,12,11,13,8,6,2,3,0,0,"11/12"
"D1","28/08/11","Hannover","Mainz",1,1,"D",1,1,"D",19,9,15,24,8,9,2,0,0,0,"11/12"
"D1","27/08/11","Nurnberg","Augsburg",1,0,"H",0,0,"D",15,12,12,17,4,3,4,2,0,0,"11/12"
"D1","27/08/11","Leverkusen","Dortmund",0,0,"D",0,0,"D",16,13,11,13,5,3,2,1,1,1,"11/12"
"D1","27/08/11","Kaiserslautern","Bayern Munich",0,3,"A",0,1,"A",4,17,14,17,1,2,3,1,1,0,"11/12"
"D1","27/08/11","Hoffenheim","Werder Bremen",1,2,"A",1,1,"D",15,9,16,12,3,6,0,1,0,0,"11/12"
"D1","27/08/11","Hamburg","FC Koln",3,4,"A",1,1,"D",15,7,18,21,5,4,1,3,0,0,"11/12"
"D1","27/08/11","Freiburg","Wolfsburg",3,0,"H",2,0,"H",15,14,12,21,4,6,0,2,0,0,"11/12"
"D1","26/08/11","Hertha","Stuttgart",1,0,"H",0,0,"D",16,22,10,13,4,3,0,1,0,0,"11/12"
"D1","21/08/11","Mainz","Schalke 04",2,4,"A",2,0,"H",15,12,15,15,6,5,0,2,0,0,"11/12"
"D1","21/08/11","Hannover","Hertha",1,1,"D",1,0,"H",14,10,20,20,3,6,1,6,0,0,"11/12"
"D1","20/08/11","Werder Bremen","Freiburg",5,3,"H",2,1,"H",26,11,17,29,12,1,1,4,0,0,"11/12"
"D1","20/08/11","Stuttgart","Leverkusen",0,1,"A",0,1,"A",11,11,18,16,5,4,1,0,1,0,"11/12"
"D1","20/08/11","FC Koln","Kaiserslautern",1,1,"D",1,1,"D",10,8,16,22,7,5,3,4,0,0,"11/12"
"D1","20/08/11","Dortmund","Nurnberg",2,0,"H",0,0,"D",12,10,13,13,5,5,0,2,0,0,"11/12"
"D1","20/08/11","Bayern Munich","Hamburg",5,0,"H",3,0,"H",24,4,12,16,5,3,2,4,0,0,"11/12"
"D1","20/08/11","Augsburg","Hoffenheim",0,2,"A",0,1,"A",12,17,18,18,4,2,1,1,0,0,"11/12"
"D1","19/08/11","M'gladbach","Wolfsburg",4,1,"H",3,1,"H",21,7,13,18,8,6,1,2,0,0,"11/12"
"D1","14/08/11","Leverkusen","Werder Bremen",1,0,"H",0,0,"D",16,9,18,18,7,1,1,2,0,0,"11/12"
"D1","14/08/11","Kaiserslautern","Augsburg",1,1,"D",0,1,"A",17,13,21,11,8,1,4,1,0,0,"11/12"
"D1","13/08/11","Wolfsburg","Bayern Munich",0,1,"A",0,0,"D",7,11,14,15,9,8,0,3,0,0,"11/12"
"D1","13/08/11","Schalke 04","FC Koln",5,1,"H",1,1,"D",18,6,17,16,7,2,0,3,0,0,"11/12"
"D1","13/08/11","Nurnberg","Hannover",1,2,"A",0,2,"A",13,4,16,19,8,6,2,3,0,0,"11/12"
"D1","13/08/11","M'gladbach","Stuttgart",1,1,"D",0,0,"D",10,15,9,9,2,5,2,2,1,0,"11/12"
"D1","13/08/11","Hoffenheim","Dortmund",1,0,"H",1,0,"H",13,15,13,11,5,6,4,1,0,0,"11/12"
"D1","13/08/11","Hamburg","Hertha",2,2,"D",1,1,"D",9,24,13,10,5,6,3,3,0,0,"11/12"
"D1","13/08/11","Freiburg","Mainz",1,2,"A",0,0,"D",18,9,11,18,4,6,0,2,0,0,"11/12"
"D1","07/08/11","Mainz","Leverkusen",2,0,"H",1,0,"H",22,9,20,19,7,3,3,1,0,0,"11/12"
"D1","07/08/11","Bayern Munich","M'gladbach",0,1,"A",0,0,"D",19,7,11,11,12,2,0,1,0,0,"11/12"
"D1","06/08/11","Werder Bremen","Kaiserslautern",2,0,"H",0,0,"D",19,9,14,27,6,5,1,2,0,0,"11/12"
"D1","06/08/11","Stuttgart","Schalke 04",3,0,"H",1,0,"H",12,15,13,19,2,6,1,1,0,0,"11/12"
"D1","06/08/11","Hertha","Nurnberg",0,1,"A",0,0,"D",4,13,25,27,2,3,2,3,0,0,"11/12"
"D1","06/08/11","Hannover","Hoffenheim",2,1,"H",2,1,"H",7,12,14,20,4,5,2,2,0,0,"11/12"
"D1","06/08/11","FC Koln","Wolfsburg",0,3,"A",0,1,"A",7,17,15,22,7,5,0,5,1,0,"11/12"
"D1","06/08/11","Augsburg","Freiburg",2,2,"D",0,0,"D",11,9,17,25,5,4,2,4,0,0,"11/12"
"D1","05/08/11","Dortmund","Hamburg",3,1,"H",2,0,"H",16,8,12,18,7,7,1,3,0,0,"11/12"
"D1","18/05/13","Stuttgart","Mainz",2,2,"D",2,2,"D",10,15,17,13,5,5,2,0,0,0,"12/13"
"D1","18/05/13","Nurnberg","Werder Bremen",3,2,"H",0,1,"A",16,18,16,12,3,2,2,0,0,0,"12/13"
"D1","18/05/13","M'gladbach","Bayern Munich",3,4,"A",3,2,"H",11,26,7,7,1,10,0,0,0,0,"12/13"
"D1","18/05/13","Hannover","Fortuna Dusseldorf",3,0,"H",1,0,"H",15,13,15,14,7,4,1,3,0,0,"12/13"
"D1","18/05/13","Hamburg","Leverkusen",0,1,"A",0,0,"D",13,15,17,13,2,6,4,2,0,0,"12/13"
"D1","18/05/13","Freiburg","Schalke 04",1,2,"A",0,1,"A",14,12,16,14,5,2,2,1,0,0,"12/13"
"D1","18/05/13","Ein Frankfurt","Wolfsburg",2,2,"D",1,2,"A",11,14,18,13,6,9,3,1,0,1,"12/13"
"D1","18/05/13","Dortmund","Hoffenheim",1,2,"A",1,0,"H",21,9,13,20,3,0,1,4,1,0,"12/13"
"D1","18/05/13","Augsburg","Greuther Furth",3,1,"H",1,0,"H",16,6,19,22,8,3,2,3,0,0,"12/13"
"D1","11/05/13","Wolfsburg","Dortmund",3,3,"D",3,1,"H",10,10,23,12,7,4,1,2,0,0,"12/13"
"D1","11/05/13","Werder Bremen","Ein Frankfurt",1,1,"D",1,0,"H",15,10,10,11,8,3,1,1,0,0,"12/13"
"D1","11/05/13","Schalke 04","Stuttgart",1,2,"A",0,1,"A",19,8,12,20,3,1,0,2,0,0,"12/13"
"D1","11/05/13","Mainz","M'gladbach",2,4,"A",1,1,"D",10,17,10,12,3,3,1,0,0,0,"12/13"
